Unnamed: 0,Language,Party,Post,Username,prediction
2600,pa,AAP,Political Leader,BhagwantMann,0
2728,pa,AAP,Political Leader,BhagwantMann,0
2732,pa,AAP,Political Leader,BhagwantMann,0
2604,pa,AAP,Political Leader,BhagwantMann,0
2476,en,AIMIM,Political Leader,asadowaisi,2
2348,bn,BJP,Politician,AmitShah,2
2220,hi,INC,Politician,AjayLalluINC,0
2733,pa,AAP,Political Leader,BhagwantMann,0
2737,pa,AAP,Political Leader,BhagwantMann,0
2213,hi,INC,Politician,AjayLalluINC,0
2724,pa,AAP,Political Leader,BhagwantMann,2
2356,gu,BJP,Politician,AmitShah,2
2340,pa,BJP,Politician,AmitShah,2
2228,other,INC,Politician,AjayLalluINC,0
2468,other,AIMIM,Political Leader,asadowaisi,0
2596,pa,AAP,Political Leader,BhagwantMann,2
2741,pa,AAP,Political Leader,BhagwantMann,0
2613,pa,AAP,Political Leader,BhagwantMann,2
2485,en,AIMIM,Political Leader,asadowaisi,0
2357,gu,BJP,Politician,AmitShah,0
2229,other,INC,Politician,AjayLalluINC,0
52,hi,AAP,Party Handle,AamAadmiParty,2
2484,en,AIMIM,Political Leader,asadowaisi,0
2212,hi,INC,Politician,AjayLalluINC,0
2612,pa,AAP,Political Leader,BhagwantMann,0
2341,pa,BJP,Politician,AmitShah,0
2469,other,AIMIM,Political Leader,asadowaisi,1
2743,pa,AAP,Political Leader,BhagwantMann,0
2597,pa,AAP,Political Leader,BhagwantMann,0
2615,pa,AAP,Political Leader,BhagwantMann,0
2487,hi,AIMIM,Political Leader,asadowaisi,0
2725,pa,AAP,Political Leader,BhagwantMann,0
2359,other,BJP,Politician,AmitShah,2
2231,hi,SP,Political Leader,yadavakhilesh,2
2342,hi,BJP,Politician,AmitShah,0
2214,hi,INC,Politician,AjayLalluINC,0
2470,other,AIMIM,Political Leader,asadowaisi,0
2736,pa,AAP,Political Leader,BhagwantMann,0
2608,pa,AAP,Political Leader,BhagwantMann,0
2598,pa,AAP,Political Leader,BhagwantMann,0
2480,other,AIMIM,Political Leader,asadowaisi,2
2352,bn,BJP,Politician,AmitShah,2
2726,pa,AAP,Political Leader,BhagwantMann,0
2224,hi,INC,Politician,AjayLalluINC,0
2227,hi,INC,Politician,AjayLalluINC,0
2355,other,BJP,Politician,AmitShah,2
2483,en,AIMIM,Political Leader,asadowaisi,0
2611,pa,AAP,Political Leader,BhagwantMann,0
2738,pa,AAP,Political Leader,BhagwantMann,0
2215,other,INC,Politician,AjayLalluINC,2
2482,hi,AIMIM,Political Leader,asadowaisi,0
2354,bn,BJP,Politician,AmitShah,2
2343,other,BJP,Politician,AmitShah,2
2226,other,INC,Politician,AjayLalluINC,0
2471,hi,AIMIM,Political Leader,asadowaisi,2
2599,pa,AAP,Political Leader,BhagwantMann,0
2727,pa,AAP,Political Leader,BhagwantMann,0
2739,pa,AAP,Political Leader,BhagwantMann,0
2514,en,SP,Politician,imashumalik,0
2386,mr,AAP,Political Leader,ArvindKejriwal,2
2258,hi,SP,Political Leader,yadavakhilesh,1
2327,pa,BJP,Politician,AmitShah,0
2771,pa,AAP,Political Leader,BhagwantMann,2
2643,pa,AAP,Political Leader,BhagwantMann,2
2515,en,SP,Politician,imashumalik,0
2387,en,AAP,Political Leader,ArvindKejriwal,0
2259,en,SP,Political Leader,yadavakhilesh,2
2642,pa,AAP,Political Leader,BhagwantMann,2
2770,pa,AAP,Political Leader,BhagwantMann,0
2708,pa,AAP,Political Leader,BhagwantMann,0
2580,pa,AAP,Political Leader,BhagwantMann,0
2773,pa,AAP,Political Leader,BhagwantMann,0
2645,pa,AAP,Political Leader,BhagwantMann,0
2517,en,SP,Politician,imashumalik,0
2389,pa,AAP,Political Leader,ArvindKejriwal,0
2261,hi,SP,Political Leader,yadavakhilesh,2
2452,en,BJP,Politician,ianuragthakur,0
151,hi,BJP,Party Handle,BJP4India,0
2385,pa,AAP,Political Leader,ArvindKejriwal,0
2326,bn,BJP,Politician,AmitShah,2
2257,hi,SP,Political Leader,yadavakhilesh,2
2454,en,AIMIM,Political Leader,asadowaisi,2
2582,pa,AAP,Political Leader,BhagwantMann,0
2710,pa,AAP,Political Leader,BhagwantMann,0
2766,pa,AAP,Political Leader,BhagwantMann,0
2638,pa,AAP,Political Leader,BhagwantMann,0
2510,en,SP,Politician,imashumalik,0
2382,pa,INC,Politician,ArunaC_Official,0
2254,hi,SP,Political Leader,yadavakhilesh,2
2513,en,SP,Politician,imashumalik,0
2641,pa,AAP,Political Leader,BhagwantMann,0
2769,pa,AAP,Political Leader,BhagwantMann,0
2455,other,AIMIM,Political Leader,asadowaisi,2
2583,pa,AAP,Political Leader,BhagwantMann,0
2711,pa,AAP,Political Leader,BhagwantMann,0
2768,pa,AAP,Political Leader,BhagwantMann,0
2640,pa,AAP,Political Leader,BhagwantMann,2
2512,en,SP,Politician,imashumalik,0
2256,hi,SP,Political Leader,yadavakhilesh,0
2648,pa,AAP,Political Leader,BhagwantMann,0
2520,en,SP,Politician,imashumalik,0
2707,pa,AAP,Political Leader,BhagwantMann,0
2392,pa,AAP,Political Leader,ArvindKejriwal,2
2264,hi,SP,Political Leader,yadavakhilesh,0
2777,pa,AAP,Political Leader,BhagwantMann,0
2649,pa,AAP,Political Leader,BhagwantMann,0
2521,hi,SP,Politician,imashumalik,2
2393,pa,AAP,Political Leader,ArvindKejriwal,0
2265,hi,SP,Political Leader,yadavakhilesh,0
2776,pa,AAP,Political Leader,BhagwantMann,0
2579,pa,Sanyukt Samaj Morcha Party,Political Leader,BRajewal,0
2779,pa,AAP,Political Leader,BhagwantMann,0
2651,pa,AAP,Political Leader,BhagwantMann,0
2523,hi,SP,Politician,imashumalik,0
2395,pa,AAP,Political Leader,ArvindKejriwal,0
2267,hi,SP,Political Leader,yadavakhilesh,0
146,other,BJP,Party Handle,BJP4India,0
2323,pa,BJP,Politician,AmitShah,0
2451,en,BJP,Politician,ianuragthakur,0
2581,pa,AAP,Political Leader,BhagwantMann,1
2391,hi,AAP,Political Leader,ArvindKejriwal,0
2263,hi,SP,Political Leader,yadavakhilesh,0
2325,pa,BJP,Politician,AmitShah,0
2453,hi,BJP,Politician,ianuragthakur,0
2709,pa,AAP,Political Leader,BhagwantMann,0
2772,pa,AAP,Political Leader,BhagwantMann,0
2644,pa,AAP,Political Leader,BhagwantMann,2
2516,en,SP,Politician,imashumalik,0
2388,pa,AAP,Political Leader,ArvindKejriwal,0
2260,hi,SP,Political Leader,yadavakhilesh,2
2519,en,SP,Politician,imashumalik,0
2647,pa,AAP,Political Leader,BhagwantMann,2
2775,pa,AAP,Political Leader,BhagwantMann,0
2322,pa,BJP,Politician,AmitShah,2
2450,en,BJP,Politician,ianuragthakur,0
2578,pa,Sanyukt Samaj Morcha Party,Political Leader,BRajewal,0
2706,pa,AAP,Political Leader,BhagwantMann,0
2774,pa,AAP,Political Leader,BhagwantMann,0
2646,pa,AAP,Political Leader,BhagwantMann,0
2518,en,SP,Politician,imashumalik,0
2390,pa,AAP,Political Leader,ArvindKejriwal,0
2262,hi,SP,Political Leader,yadavakhilesh,2
2630,pa,AAP,Political Leader,BhagwantMann,0
2502,en,SP,Politician,imashumalik,0
2374,hi,Apna Dal,Politician,AnupriyaSPatel,0
2246,hi,SP,Political Leader,yadavakhilesh,2
2247,hi,SP,Political Leader,yadavakhilesh,0
2759,pa,AAP,Political Leader,BhagwantMann,0
2631,pa,AAP,Political Leader,BhagwantMann,0
2333,pa,BJP,Politician,AmitShah,2
2503,en,SP,Politician,imashumalik,0
2375,hi,Apna Dal,Politician,AnupriyaSPatel,0
2758,pa,AAP,Political Leader,BhagwantMann,0
2714,pa,AAP,Political Leader,BhagwantMann,2
2586,pa,AAP,Political Leader,BhagwantMann,2
2761,pa,AAP,Political Leader,BhagwantMann,2
2633,pa,AAP,Political Leader,BhagwantMann,0
2505,en,SP,Politician,imashumalik,0
2330,pa,BJP,Politician,AmitShah,2
2377,pa,INC,Politician,ArunaC_Official,0
2249,hi,SP,Political Leader,yadavakhilesh,1
2458,other,AIMIM,Political Leader,asadowaisi,0
2461,hi,AIMIM,Political Leader,asadowaisi,2
2460,other,AIMIM,Political Leader,asadowaisi,2
2501,en,SP,Politician,imashumalik,0
2373,en,Apna Dal,Politician,AnupriyaSPatel,0
2588,pa,AAP,Political Leader,BhagwantMann,2
2245,hi,SP,Political Leader,yadavakhilesh,2
196,other,INC,Party Handle,INCIndia,2
68,hi,AAP,Party Handle,AamAadmiParty,0
2589,pa,AAP,Political Leader,BhagwantMann,2
2716,pa,AAP,Political Leader,BhagwantMann,0
2754,pa,AAP,Political Leader,BhagwantMann,2
2626,pa,AAP,Political Leader,BhagwantMann,0
2498,en,SP,Politician,imashumalik,2
2370,hi,Apna Dal,Politician,AnupriyaSPatel,0
2242,en,SP,Political Leader,yadavakhilesh,0
2629,pa,AAP,Political Leader,BhagwantMann,0
2757,pa,AAP,Political Leader,BhagwantMann,2
2332,pa,BJP,Politician,AmitShah,0
2717,pa,AAP,Political Leader,BhagwantMann,0
2756,pa,AAP,Political Leader,BhagwantMann,0
2628,pa,AAP,Political Leader,BhagwantMann,0
2500,en,SP,Politician,imashumalik,0
2372,hi,Apna Dal,Politician,AnupriyaSPatel,0
2244,hi,SP,Political Leader,yadavakhilesh,0
2636,pa,AAP,Political Leader,BhagwantMann,0
2508,hi,SP,Politician,imashumalik,0
2380,pa,INC,Politician,ArunaC_Official,0
2252,hi,SP,Political Leader,yadavakhilesh,2
2765,pa,AAP,Political Leader,BhagwantMann,0
2637,pa,AAP,Political Leader,BhagwantMann,0
2509,en,SP,Politician,imashumalik,0
2764,pa,AAP,Political Leader,BhagwantMann,0
2713,pa,AAP,Political Leader,BhagwantMann,0
2585,pa,AAP,Political Leader,BhagwantMann,0
2767,pa,AAP,Political Leader,BhagwantMann,0
2639,pa,AAP,Political Leader,BhagwantMann,0
2511,en,SP,Politician,imashumalik,0
2383,pa,INC,Politician,ArunaC_Official,0
2255,hi,SP,Political Leader,yadavakhilesh,2
2329,pa,BJP,Politician,AmitShah,0
2457,en,AIMIM,Political Leader,asadowaisi,0
2381,pa,INC,Politician,ArunaC_Official,0
2253,hi,SP,Political Leader,yadavakhilesh,0
2635,pa,AAP,Political Leader,BhagwantMann,0
2507,en,SP,Politician,imashumalik,0
2379,pa,INC,Politician,ArunaC_Official,0
2331,pa,BJP,Politician,AmitShah,0
2251,hi,SP,Political Leader,yadavakhilesh,2
2459,other,AIMIM,Political Leader,asadowaisi,0
2587,pa,AAP,Political Leader,BhagwantMann,2
2715,pa,AAP,Political Leader,BhagwantMann,0
2760,pa,AAP,Political Leader,BhagwantMann,0
2632,pa,AAP,Political Leader,BhagwantMann,0
2504,en,SP,Politician,imashumalik,0
2376,hi,Apna Dal,Politician,AnupriyaSPatel,0
2248,en,SP,Political Leader,yadavakhilesh,0
2763,pa,AAP,Political Leader,BhagwantMann,2
2328,pa,BJP,Politician,AmitShah,1
2456,en,AIMIM,Political Leader,asadowaisi,0
2584,pa,AAP,Political Leader,BhagwantMann,2
2712,pa,AAP,Political Leader,BhagwantMann,0
2762,pa,AAP,Political Leader,BhagwantMann,0
2634,pa,AAP,Political Leader,BhagwantMann,0
2506,en,SP,Politician,imashumalik,0
2378,pa,INC,Politician,ArunaC_Official,0
2250,hi,SP,Political Leader,yadavakhilesh,1
2495,en,SP,Politician,imashumalik,0
2686,pa,AAP,Political Leader,BhagwantMann,0
2431,pa,BJP,Politician,AshwaniSBJP,2
2687,pa,AAP,Political Leader,BhagwantMann,0
2559,pa,SAD,Politician,officeofssbadal,0
2558,pa,SAD,Politician,officeofssbadal,0
2303,gu,BJP,Politician,AmitShah,2
2430,pa,BJP,Politician,AshwaniSBJP,0
2302,gu,BJP,Politician,AmitShah,0
2610,pa,AAP,Political Leader,BhagwantMann,2
2400,pa,AAP,Political Leader,ArvindKejriwal,2
2384,pa,INC,Politician,ArunaC_Official,0
2238,hi,SP,Political Leader,yadavakhilesh,0
2624,pa,AAP,Political Leader,BhagwantMann,0
2740,pa,AAP,Political Leader,BhagwantMann,0
14520,hi,INC,Party Handle,INCIndia,2
13105,hi,INC,Party Handle,INCIndia,2
15838,hi,INC,Party Handle,INCIndia,2
110981,en,BJP,Party Handle,BJP4India,0
11792,hi,INC,Party Handle,INCIndia,2
107810,hi,SP,Party Handle,samajwadiparty,0
109340,hi,SP,Party Handle,samajwadiparty,2
97725,hi,BJP,Political Leader,pushkardhami,2
160060,en,BJP,Political Leader,rajnathsingh,0
158078,en,BJP,Political Leader,narendramodi,0
93203,hi,BJP,Politician,kpmaurya1,0
91005,hi,INC,Politician,harishrawatcmuk,0
156742,en,BJP,Political Leader,himantabiswa,1
106232,hi,SP,Party Handle,samajwadiparty,2
87305,hi,SP,Politician,imashumalik,0
85920,hi,BJP,Politician,AmitShah,0
88766,hi,BJP,Politician,ChouhanShivraj,2
87486,hi,BJP,Politician,BjpBiplab,2
88887,hi,BJP,Politician,ChouhanShivraj,1
86009,hi,BJP,Politician,AmitShah,2
153265,en,BJP,Politician,BjpBiplab,0
112798,en,INC,Party Handle,INCIndia,0
112188,en,INC,Party Handle,INCIndia,0
86279,hi,Apna Dal,Politician,AnupriyaSPatel,0
11888,hi,INC,Party Handle,INCIndia,2
10306,hi,BJP,Party Handle,BJP4India,2
100375,hi,AAP,Politician,SanjayAzadSln,1
99251,hi,BJP,Political Leader,rajnathsingh,2
102530,hi,BJP,Politician,tsrawatbjp,0
161522,en,INC,Politician,ShashiTharoor,0
104221,hi,BJP,Political Leader,myogiadityanath,1
106329,hi,SP,Party Handle,samajwadiparty,1
109444,hi,SP,Party Handle,samajwadiparty,0
158157,en,BJP,Political Leader,narendramodi,0
97850,hi,BJP,Political Leader,pushkardhami,2
91104,hi,INC,Politician,harishrawatcmuk,0
154798,en,BJP,Political Leader,DrPramodPSawant,0
102417,hi,AIMIM,Politician,syedasimwaqar,2
112644,en,INC,Party Handle,INCIndia,0
15641,hi,INC,Party Handle,INCIndia,2
111298,en,BJP,Party Handle,BJP4India,0
12912,hi,INC,Party Handle,INCIndia,2
9946,hi,BJP,Party Handle,BJP4India,2
104094,hi,BJP,Political Leader,myogiadityanath,0
103969,hi,BJP,Political Leader,myogiadityanath,1
100173,hi,BKS,Politician,Sadhvi_prachi,2
161285,en,INC,Politician,ShashiTharoor,2
159973,en,INC,Political Leader,RahulGandhi,0
107618,hi,SP,Party Handle,samajwadiparty,2
97473,hi,BJP,Political Leader,pushkardhami,0
157910,en,BJP,Political Leader,NBirenSingh,0
96272,hi,BJP,Politician,PankajSinghBJP,2
92968,hi,BJP,Politician,kpmaurya1,0
156520,en,BJP,Political Leader,himantabiswa,2
106109,hi,SP,Party Handle,samajwadiparty,1
162253,en,BJP,Political Leader,smritiirani,0
88531,hi,BJP,Politician,ChouhanShivraj,2
154468,en,BJP,Political Leader,DrPramodPSawant,0
85698,hi,BJP,Politician,AmitShah,0
102347,hi,SP,Politician,sunilyadv_unnao,0
14447,hi,INC,Party Handle,INCIndia,2
113440,en,INC,Party Handle,INCIndia,2
111370,en,BJP,Party Handle,BJP4India,2
13009,hi,INC,Party Handle,INCIndia,2
10061,hi,BJP,Party Handle,BJP4India,0
100272,hi,AAP,Politician,SanjayAzadSln,2
161399,en,INC,Politician,ShashiTharoor,2
106166,hi,SP,Party Handle,samajwadiparty,0
109233,hi,SP,Party Handle,samajwadiparty,0
97599,hi,BJP,Political Leader,pushkardhami,2
99080,hi,BJP,Politician,rajnathsingh,1
95476,hi,BJP,Political Leader,narendramodi,0
158846,en,BJP,Politician,PankajSinghBJP,0
93082,hi,BJP,Politician,kpmaurya1,0
90897,hi,INC,Politician,harishrawatcmuk,2
156627,en,BJP,Political Leader,himantabiswa,0
88646,hi,BJP,Politician,ChouhanShivraj,2
154592,en,BJP,Political Leader,DrPramodPSawant,0
153129,en,BJP,Politician,BjpBiplab,0
85810,hi,BJP,Politician,AmitShah,2
161630,en,INC,Politician,ShashiTharoor,0
89247,hi,BJP,Politician,ChouhanShivraj,0
87658,hi,INC,Politician,bhupeshbaghel,0
86238,hi,Apna Dal,Politician,AnupriyaSPatel,0
12117,hi,INC,Party Handle,INCIndia,2
10638,hi,BJP,Party Handle,BJP4India,0
14771,hi,INC,Party Handle,INCIndia,2
102898,hi,BJP,Politician,TIRATHSRAWAT,0
160330,en,BJP,Politician,KirenRijiju,0
108196,hi,SP,Party Handle,samajwadiparty,0
109731,hi,AIMIM,Party Handle,aimim_national,0
158393,en,BJP,Political Leader,narendramodi,0
157212,en,Jammu and Kashmir Peoples Democratic Party,Political Leader,MehboobaMufti,2
98230,hi,BJP,Political Leader,pushkardhami,0
159171,en,BJP,Politician,PemaKhanduBJP,0
155562,en,SAD,Politician,HarsimratBadal_,2
90018,hi,INC,Politician,digvijaya_28,0
93638,hi,BJP,Politician,kpmaurya1,2
91809,hi,BJP,Politician,jairamthakurbjp,1
104605,hi,BJP,Political Leader,myogiadityanath,2
100715,hi,BJP,Politician,satpalmaharaj,0
91893,hi,BJP,Politician,jairamthakurbjp,2
93713,hi,BJP,Politician,kpmaurya1,0
87782,hi,INC,Politician,bhupeshbaghel,1
89372,hi,BJP,Politician,ChouhanShivraj,2
86344,hi,Apna Dal,Politician,AnupriyaSPatel,0
14858,hi,INC,Party Handle,INCIndia,2
13448,hi,INC,Party Handle,INCIndia,2
161813,en,BJP,Politician,smritiirani,0
99349,hi,BJP,Politician,KirenRijiju,0
108297,hi,SP,Party Handle,samajwadiparty,0
106711,hi,SP,Party Handle,samajwadiparty,0
109843,hi,AIMIM,Party Handle,aimim_national,2
95680,hi,BJP,Political Leader,narendramodi,2
94947,hi,BJP,Politician,mlkhattar,1
98356,hi,BJP,Political Leader,pushkardhami,0
159281,en,BJP,Politician,PemaKhanduBJP,0
155659,en,BJP,Political Leader,himantabiswa,0
90108,hi,INC,Politician,digvijaya_28,2
91934,hi,BJP,Politician,jairamthakurbjp,0
104733,hi,BJP,Political Leader,myogiadityanath,0
100838,hi,BJP,Politician,satpalmaharaj,0
13363,hi,INC,Party Handle,INCIndia,2
87560,hi,BJP,Politician,BjpBiplab,0
152503,en,SAD,Politician,officeofssbadal,1
86110,hi,BJP,Politician,AmitShah,2
89005,hi,BJP,Politician,ChouhanShivraj,0
91305,hi,BJP,Political Leader,himantabiswa,0
112226,en,INC,Party Handle,INCIndia,2
89288,hi,BJP,Politician,ChouhanShivraj,2
87701,hi,INC,Politician,bhupeshbaghel,0
11972,hi,INC,Party Handle,INCIndia,2
10413,hi,BJP,Party Handle,BJP4India,0
104349,hi,BJP,Political Leader,myogiadityanath,0
100500,hi,AAP,Politician,SanjayAzadSln,2
99292,hi,Shiv Sena,Politician,rautsanjay61,0
102650,hi,BJP,Politician,tsrawatbjp,0
160779,en,BKS,Politician,Sadhvi_prachi,2
91558,hi,BJP,Politician,jairamthakurbjp,0
106436,hi,SP,Party Handle,samajwadiparty,1
158213,en,BJP,Political Leader,narendramodi,0
157124,en,AIMIM,Politician,BabuAjgaonkar,0
97978,hi,BJP,Political Leader,pushkardhami,0
158964,en,INC,Politician,Partap_Sbajwa,0
91209,hi,INC,Politician,harishrawatcmuk,2
154921,en,BJP,Political Leader,DrPramodPSawant,0
112847,en,INC,Party Handle,INCIndia,0
152625,en,SAD,Politician,officeofssbadal,1
151932,en,INC,Politician,AnandSharmaINC,2
89127,hi,BJP,Politician,ChouhanShivraj,0
153406,en,BJP,Politician,BjpBiplab,2
155042,en,INC,Politician,digvijaya_28,0
111533,en,INC,Party Handle,INCIndia,2
111035,en,BJP,Party Handle,BJP4India,0
160233,en,BJP,Politician,KirenRijiju,0
102774,hi,BJP,Politician,tsrawatbjp,1
161738,en,INC,Politician,ShashiTharoor,2
100625,hi,BJP,Politician,sanjeevrajabjp,0
104477,hi,BJP,Political Leader,myogiadityanath,2
108095,hi,SP,Party Handle,samajwadiparty,0
106550,hi,SP,Party Handle,samajwadiparty,0
168258,en,AIMIM,Party Handle,aimim_national,0
158294,en,BJP,Political Leader,narendramodi,0
94785,hi,BSP,Political Leader,Mayawati,2
98106,hi,BJP,Political Leader,pushkardhami,2
159054,en,BJP,Politician,PemaKhanduBJP,0
155447,en,SAD,Politician,HarsimratBadal_,1
93531,hi,BJP,Politician,kpmaurya1,2
91683,hi,BJP,Politician,jairamthakurbjp,1
103844,hi,BJP,Political Leader,myogiadityanath,2
161164,en,INC,Politician,ShashiTharoor,0
13824,hi,INC,Party Handle,INCIndia,2
15177,hi,INC,Party Handle,INCIndia,2
111138,en,BJP,Party Handle,BJP4India,0
111810,en,INC,Party Handle,INCIndia,1
92389,hi,BJP,Politician,jayantrld,0
94236,hi,BJP,Politician,kpmaurya1,2
155194,en,INC,Politician,divyaspandana,2
156065,en,BJP,Political Leader,himantabiswa,0
105621,hi,SP,Party Handle,samajwadiparty,1
105241,hi,BJP,Political Leader,myogiadityanath,0
101968,hi,BJP,Politician,smritiirani,2
103217,hi,BJP,Political Leader,myogiadityanath,2
99544,hi,INC,Politician,SachinPilot,0
101087,hi,SP,Politician,SwamiPMaurya,0
9295,hi,BJP,Party Handle,BJP4India,1
96748,hi,INC,Politician,incpritamsingh,2
106984,hi,SP,Party Handle,samajwadiparty,0
85138,hi,AAP,Politician,ColAjayKothiyal,2
153883,en,INC,Politician,carlosgoa25,0
86607,hi,SP,Politician,aashishsy,2
158721,en,BJP,Politician,nitin_gadkari,0
157349,en,AAP,Politician,msisodia,0
98644,hi,BJP,Politician,PiyushGoyal,0
96871,hi,INC,Politician,incpritamsingh,1
13920,hi,INC,Party Handle,INCIndia,2
15269,hi,INC,Party Handle,INCIndia,2
111859,en,INC,Party Handle,INCIndia,2
9414,hi,BJP,Party Handle,BJP4India,1
155255,en,INC,Politician,ghulamnazad,2
91369,hi,BJP,Political Leader,himantabiswa,0
105747,hi,SP,Party Handle,samajwadiparty,0
102063,hi,BJP,Politician,smritiirani,0
103343,hi,BJP,Political Leader,myogiadityanath,1
99663,hi,BKS,Politician,Sadhvi_prachi,2
101207,hi,BJP,Politician,swatantrabjp,2
107111,hi,SP,Party Handle,samajwadiparty,0
108681,hi,SP,Party Handle,samajwadiparty,0
153597,en,INC,Political Leader,CHARANJITCHANNI,0
89828,hi,ASP,Political Leader,BhimArmyChief,2
152753,en,BJP,Politician,BjpBiplab,0
108589,hi,SP,Party Handle,samajwadiparty,2
159677,en,BJP,Politician,PiyushGoyal,2
157006,en,INC,Politician,KapilSibal,2
13646,hi,INC,Party Handle,INCIndia,2
113029,en,INC,Party Handle,INCIndia,2
10880,hi,BJP,Party Handle,BJP4India,2
111693,en,INC,Party Handle,INCIndia,2
92181,hi,BJP,Politician,jairamthakurbjp,2
93988,hi,BJP,Politician,kpmaurya1,0
90286,hi,INC,Politician,digvijaya_28,2
155848,en,BJP,Political Leader,himantabiswa,0
105381,hi,SP,Party Handle,samajwadiparty,0
104985,hi,BJP,Political Leader,myogiadityanath,0
161891,en,BJP,Politician,smritiirani,2
103038,hi,AIMIM,Politician,warispathan,2
99380,hi,BJP,Politician,KirenRijiju,0
160956,en,INC,Politician,sherryontopp,2
9069,hi,BJP,Party Handle,BJP4India,0
157295,en,AAP,Politician,msisodia,2
84882,hi,AAP,Politician,ColAjayKothiyal,2
86415,hi,AAP,Political Leader,ArvindKejriwal,0
87903,hi,INC,Politician,bhupeshbaghel,2
89483,hi,BJP,Politician,ChouhanShivraj,0
95760,hi,BJP,Politician,nitin_gadkari,0
95190,hi,BJP,Politician,mlkhattar,1
96620,hi,INC,Politician,incpritamsingh,0
108498,hi,SP,Party Handle,samajwadiparty,1
112410,en,INC,Party Handle,INCIndia,2
113059,en,INC,Party Handle,INCIndia,0
10987,hi,BJP,Party Handle,BJP4India,0
111751,en,INC,Party Handle,INCIndia,2
9188,hi,BJP,Party Handle,BJP4India,1
92305,hi,BJP,Politician,jairamthakurbjp,0
94111,hi,BJP,Politician,kpmaurya1,0
90380,hi,INC,Politician,digvijaya_28,2
155952,en,BJP,Political Leader,himantabiswa,2
105497,hi,SP,Party Handle,samajwadiparty,0
105113,hi,BJP,Political Leader,myogiadityanath,0
101882,hi,BJP,Politician,smritiirani,0
162580,en,AIMIM,Politician,warispathan,0
160681,en,INC,Politician,SachinPilot,0
106874,hi,SP,Party Handle,samajwadiparty,1
85010,hi,AAP,Politician,ColAjayKothiyal,2
88029,hi,INC,Politician,bhupeshbaghel,0
89605,hi,BJP,Politician,ChouhanShivraj,2
152088,en,AAP,Political Leader,ArvindKejriwal,0
94356,hi,BJP,Politician,kpmaurya1,2
95931,hi,BJP,Politician,nitin_gadkari,0
112596,en,INC,Party Handle,INCIndia,0
113325,en,INC,Party Handle,INCIndia,2
11494,hi,BJP,Party Handle,BJP4India,0
12766,hi,INC,Party Handle,INCIndia,2
9715,hi,BJP,Party Handle,BJP4India,1
103717,hi,BJP,Political Leader,myogiadityanath,0
99983,hi,BKS,Politician,Sadhvi_prachi,0
107386,hi,SP,Party Handle,samajwadiparty,2
108971,hi,SP,Party Handle,samajwadiparty,0
97224,hi,BJP,Political Leader,pushkardhami,0
98848,hi,BJP,Politician,SinghRPN,0
157659,en,BJP,Political Leader,NBirenSingh,0
96069,hi,BJP,Politician,nitin_gadkari,0
92720,hi,BJP,Politician,kpmaurya1,0
157044,en,AIMIM,Politician,G5MSabir005,2
90575,hi,INC,Politician,harishrawatcmuk,0
88285,hi,BJP,Politician,ChouhanShivraj,1
154219,en,BJP,Political Leader,DrPramodPSawant,0
87020,hi,BJP,Politician,ianuragthakur,2
85583,hi,SP,Political Leader,yadavakhilesh,0
102243,hi,BJP,Political Leader,smritiirani,2
111233,en,BJP,Party Handle,BJP4India,0
112043,en,INC,Party Handle,INCIndia,2
9831,hi,BJP,Party Handle,BJP4India,0
106001,hi,SP,Party Handle,samajwadiparty,2
15564,hi,INC,Party Handle,INCIndia,2
14266,hi,INC,Party Handle,INCIndia,2
10760,hi,BJP,Party Handle,BJP4India,2
107500,hi,SP,Party Handle,samajwadiparty,0
109065,hi,SP,Party Handle,samajwadiparty,1
97351,hi,BJP,Political Leader,pushkardhami,0
159923,en,INC,Political Leader,RahulGandhi,2
157786,en,BJP,Political Leader,NBirenSingh,2
96158,hi,BJP,Politician,PankajSinghBJP,0
92847,hi,BJP,Politician,kpmaurya1,2
90689,hi,INC,Politician,harishrawatcmuk,2
156411,en,BJP,Political Leader,himantabiswa,2
88406,hi,BJP,Politician,ChouhanShivraj,1
154347,en,INC,Political Leader,DrPramodPSawant,0
87125,hi,BJP,Politician,ianuragthakur,0
152982,en,BJP,Politician,BjpBiplab,1
151793,en,AAP,Politician,AmitPalekar10,0
156340,en,BJP,Political Leader,himantabiswa,0
